metric,k,actual_user,actual_sample,predicted_user,is_correct,score,neighbor_count,neighbors_json,distances_by_user_json
euclidean,7,Ulung,1,Ulung,True,69.123772,7,"[{""distance"": 63.16995755459603, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 63.61282299250036, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 65.48372661926756, ""sample"": 3, ""user"": ""Ulung""}, {""distance"": 69.91862743137135, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 77.57852307411419, ""sample"": 5, ""user"": ""Bartek""}, {""distance"": 78.2747662332462, ""sample"": 4, ""user"": ""Ulung""}, {""distance"": 79.15896974539992, ""sample"": 5, ""user"": ""Nick:)""}]","{""Bartek"": 77.57852307411419, ""Nick:)"": 70.74918491045577, ""Ulung"": 69.12377194833805}"
euclidean,7,Ulung,2,Nick:),False,62.78354,7,"[{""distance"": 38.45137352227247, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 53.49659609991083, ""sample"": 3, ""user"": ""Ulung""}, {""distance"": 60.5048619152109, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 63.61282299250036, ""sample"": 1, ""user"": ""Ulung""}, {""distance"": 70.28065763609841, ""sample"": 4, ""user"": ""Ulung""}, {""distance"": 74.12512830311789, ""sample"": 5, ""user"": ""Nick:)""}, {""distance"": 78.0527965055595, ""sample"": 3, ""user"": ""Nick:)""}]","{""Nick:)"": 62.783540061540194, ""Ulung"": 62.4633589095032}"
euclidean,7,Ulung,3,Ulung,True,64.881931,7,"[{""distance"": 51.428411825647636, ""sample"": 5, ""user"": ""Bartek""}, {""distance"": 53.49659609991083, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 59.45827398779939, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 65.48372661926756, ""sample"": 1, ""user"": ""Ulung""}, {""distance"": 68.65393215233851, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 75.43618163230735, ""sample"": 2, ""user"": ""Nick:)""}, {""distance"": 75.66547095905962, ""sample"": 4, ""user"": ""Ulung""}]","{""Bartek"": 51.428411825647636, ""Nick:)"": 67.8494625908151, ""Ulung"": 64.88193122607935}"
euclidean,7,Ulung,4,Nick:),False,54.539001,7,"[{""distance"": 34.09808291667129, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 61.255861397261015, ""sample"": 5, ""user"": ""Nick:)""}, {""distance"": 68.26305737270408, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 70.28065763609841, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 75.66547095905962, ""sample"": 3, ""user"": ""Ulung""}, {""distance"": 78.2747662332462, ""sample"": 1, ""user"": ""Ulung""}, {""distance"": 79.83392779521876, ""sample"": 4, ""user"": ""Bartek""}]","{""Bartek"": 79.83392779521876, ""Nick:)"": 54.53900056221213, ""Ulung"": 74.74029827613474}"
euclidean,7,Ulung,5,Nick:),False,374.467918,7,"[{""distance"": 120.44476115318345, ""sample"": 1, ""user"": ""Bartek""}, {""distance"": 301.64277220971087, ""sample"": 1, ""user"": ""Maja""}, {""distance"": 305.9801880529906, ""sample"": 3, ""user"": ""Kosak""}, {""distance"": 367.69068952207783, ""sample"": 4, ""user"": ""Ulung""}, {""distance"": 370.6615309173383, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 375.6251882978022, ""sample"": 5, ""user"": ""Nick:)""}, {""distance"": 377.11703487057787, ""sample"": 4, ""user"": ""Nick:)""}]","{""Bartek"": 120.44476115318345, ""Kosak"": 305.9801880529906, ""Maja"": 301.64277220971087, ""Nick:)"": 374.4679180285728, ""Ulung"": 367.69068952207783}"
euclidean,9,,1,Dominik,False,488.289521,9,"[{""distance"": 329.5038638702254, ""sample"": 1, ""user"": ""Grzes""}, {""distance"": 389.81241626807366, ""sample"": 1, ""user"": ""Dominik""}, {""distance"": 486.29058903631886, ""sample"": 4, ""user"": ""Majkel""}, {""distance"": 539.9098021576452, ""sample"": 5, ""user"": ""Marcin""}, {""distance"": 564.8844367163167, ""sample"": 1, ""user"": ""Maja""}, {""distance"": 565.7338883606745, ""sample"": 2, ""user"": ""HETER""}, {""distance"": 569.8056870341704, ""sample"": 5, ""user"": ""HETER""}, {""distance"": 584.7896349300726, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 586.766626673965, ""sample"": 3, ""user"": ""Dominik""}]","{""Dominik"": 488.2895214710193, ""Grzes"": 329.5038638702254, ""HETER"": 567.7697876974225, ""Maja"": 564.8844367163167, ""Majkel"": 486.29058903631886, ""Marcin"": 562.3497185438589}"
euclidean,9,67,2,Michał Woźniak,False,3.719502,9,"[{""distance"": 1.4945731893437357, ""sample"": 4, ""user"": ""67""}, {""distance"": 3.067223488042253, ""sample"": 3, ""user"": ""67""}, {""distance"": 3.078850898652688, ""sample"": 5, ""user"": ""67""}, {""distance"": 3.197595766846419, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 3.4599266288788457, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 3.672144929066971, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 3.916811823377982, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 4.307619352214074, ""sample"": 4, ""user"": ""Rita skeeter""}, {""distance"": 4.35103271062079, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""67"": 2.5468825253462253, ""Micha\u0142 Wo\u017aniak"": 3.719502371758202, ""Rita skeeter"": 4.307619352214074}"
euclidean,9,67,3,Michał Woźniak,False,6.272183,9,"[{""distance"": 0.21519691788631956, ""sample"": 5, ""user"": ""67""}, {""distance"": 3.067223488042253, ""sample"": 2, ""user"": ""67""}, {""distance"": 4.551703263978349, ""sample"": 4, ""user"": ""67""}, {""distance"": 4.746072961376108, ""sample"": 4, ""user"": ""Rita skeeter""}, {""distance"": 5.7441563444457335, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 5.846132942755365, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 6.175630137358509, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 6.491725302457682, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 7.103271286653194, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""67"": 2.6113745566356408, ""Micha\u0142 Wo\u017aniak"": 6.272183202734096, ""Rita skeeter"": 4.746072961376108}"
euclidean,9,67,4,Michał Woźniak,False,3.07401,9,"[{""distance"": 1.4945731893437357, ""sample"": 2, ""user"": ""67""}, {""distance"": 2.6459453761740845, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 3.032643640527166, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 3.083149331832182, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 3.213455867260902, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 3.394855887610937, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 3.4721885928052005, ""sample"": 3, ""user"": ""Rita skeeter""}, {""distance"": 4.550903690938742, ""sample"": 5, ""user"": ""67""}, {""distance"": 4.551703263978349, ""sample"": 3, ""user"": ""67""}]","{""67"": 3.5323933814202753, ""Micha\u0142 Wo\u017aniak"": 3.0740100206810546, ""Rita skeeter"": 3.4721885928052005}"
euclidean,9,67,5,Michał Woźniak,False,6.368225,9,"[{""distance"": 0.21519691788631956, ""sample"": 3, ""user"": ""67""}, {""distance"": 3.078850898652688, ""sample"": 2, ""user"": ""67""}, {""distance"": 4.550903690938742, ""sample"": 4, ""user"": ""67""}, {""distance"": 4.939975607452842, ""sample"": 4, ""user"": ""Rita skeeter""}, {""distance"": 5.838831692430586, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 5.954290754700433, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 6.276426908513637, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 6.5878708651503, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 7.183704417900302, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""67"": 2.614983835825916, ""Micha\u0142 Wo\u017aniak"": 6.3682249277390515, ""Rita skeeter"": 4.939975607452842}"
euclidean,9,Anita,1,HETER,False,359.403895,9,"[{""distance"": 222.7098430958366, ""sample"": 4, ""user"": ""Anita""}, {""distance"": 224.67243259970587, ""sample"": 3, ""user"": ""Mateusz""}, {""distance"": 241.0641311336506, ""sample"": 5, ""user"": ""Mateusz""}, {""distance"": 304.74259502095964, ""sample"": 5, ""user"": ""Sylwia""}, {""distance"": 310.6383029068257, ""sample"": 1, ""user"": ""Majkel""}, {""distance"": 331.2234378992681, ""sample"": 3, ""user"": ""Olo""}, {""distance"": 352.3215442507152, ""sample"": 4, ""user"": ""HETER""}, {""distance"": 360.57687088413593, ""sample"": 5, ""user"": ""HETER""}, {""distance"": 365.3132705692342, ""sample"": 2, ""user"": ""HETER""}]","{""Anita"": 222.7098430958366, ""HETER"": 359.4038952346951, ""Majkel"": 310.6383029068257, ""Mateusz"": 232.86828186667822, ""Olo"": 331.2234378992681, ""Sylwia"": 304.74259502095964}"
euclidean,9,Anita,2,Sylwia,False,415.744626,9,"[{""distance"": 367.71008750922056, ""sample"": 5, ""user"": ""Anita""}, {""distance"": 388.6165987129247, ""sample"": 2, ""user"": ""Sylwia""}, {""distance"": 396.7384016633337, ""sample"": 1, ""user"": ""Mateusz""}, {""distance"": 417.14254961127193, ""sample"": 2, ""user"": ""Mateusz""}, {""distance"": 427.7145555542135, ""sample"": 3, ""user"": ""Sylwia""}, {""distance"": 430.9027238506085, ""sample"": 1, ""user"": ""Sylwia""}, {""distance"": 474.10317077152723, ""sample"": 3, ""user"": ""Anita""}, {""distance"": 480.85748902116643, ""sample"": 3, ""user"": ""HETER""}, {""distance"": 502.4821745313293, ""sample"": 3, ""user"": ""Maja""}]","{""Anita"": 420.90662914037387, ""HETER"": 480.85748902116643, ""Maja"": 502.4821745313293, ""Mateusz"": 406.9404756373028, ""Sylwia"": 415.74462603924894}"
euclidean,9,Anita,3,Sylwia,False,374.578942,9,"[{""distance"": 305.96442375371697, ""sample"": 5, ""user"": ""Anita""}, {""distance"": 318.9820692272104, ""sample"": 4, ""user"": ""Mateusz""}, {""distance"": 336.19350930410917, ""sample"": 2, ""user"": ""Mateusz""}, {""distance"": 339.1748954605098, ""sample"": 2, ""user"": ""Olo""}, {""distance"": 352.7778008881025, ""sample"": 3, ""user"": ""Sylwia""}, {""distance"": 360.37365001923683, ""sample"": 3, ""user"": ""HETER""}, {""distance"": 383.9625444468031, ""sample"": 4, ""user"": ""Sylwia""}, {""distance"": 386.99648098882864, ""sample"": 1, ""user"": ""Sylwia""}, {""distance"": 407.4388841839491, ""sample"": 3, ""user"": ""Majkel""}]","{""Anita"": 305.96442375371697, ""HETER"": 360.37365001923683, ""Majkel"": 407.4388841839491, ""Mateusz"": 327.5877892656598, ""Olo"": 339.1748954605098, ""Sylwia"": 374.5789421079114}"
euclidean,9,Anita,4,Mateusz,False,238.351531,9,"[{""distance"": 180.8187448658617, ""sample"": 5, ""user"": ""Mateusz""}, {""distance"": 217.31592567448013, ""sample"": 1, ""user"": ""Majkel""}, {""distance"": 222.7098430958366, ""sample"": 1, ""user"": ""Anita""}, {""distance"": 254.63739177988433, ""sample"": 5, ""user"": ""Sylwia""}, {""distance"": 295.8843163869747, ""sample"": 3, ""user"": ""Mateusz""}, {""distance"": 352.0508774429202, ""sample"": 5, ""user"": ""Nick:)""}, {""distance"": 352.37961922171775, ""sample"": 4, ""user"": ""Bartek""}, {""distance"": 352.9780124882908, ""sample"": 2, ""user"": ""HETER""}, {""distance"": 353.4039560249862, ""sample"": 4, ""user"": ""HETER""}]","{""Anita"": 222.7098430958366, ""Bartek"": 352.37961922171775, ""HETER"": 353.1909842566385, ""Majkel"": 217.31592567448013, ""Mateusz"": 238.3515306264182, ""Nick:)"": 352.0508774429202, ""Sylwia"": 254.63739177988433}"
euclidean,9,Anita,5,Sylwia,False,333.596436,9,"[{""distance"": 279.3487461829691, ""sample"": 2, ""user"": ""Mateusz""}, {""distance"": 301.5704132612078, ""sample"": 3, ""user"": ""Sylwia""}, {""distance"": 305.96442375371697, ""sample"": 3, ""user"": ""Anita""}, {""distance"": 317.6904748769449, ""sample"": 1, ""user"": ""Sylwia""}, {""distance"": 321.4132521886042, ""sample"": 3, ""user"": ""HETER""}, {""distance"": 347.60714302277864, ""sample"": 3, ""user"": ""Majkel""}, {""distance"": 367.71008750922056, ""sample"": 2, ""user"": ""Anita""}, {""distance"": 376.66269335325734, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 381.5284186555582, ""sample"": 2, ""user"": ""Sylwia""}]","{""Anita"": 336.8372556314688, ""HETER"": 349.03797277093076, ""Majkel"": 347.60714302277864, ""Mateusz"": 279.3487461829691, ""Sylwia"": 333.5964355979036}"
euclidean,9,Bartek,1,Ulung,False,270.515328,9,"[{""distance"": 120.44476115318345, ""sample"": 5, ""user"": ""Ulung""}, {""distance"": 276.647746141563, ""sample"": 3, ""user"": ""Kosak""}, {""distance"": 287.42189457482976, ""sample"": 1, ""user"": ""Maja""}, {""distance"": 340.5005864157638, ""sample"": 5, ""user"": ""Nick:)""}, {""distance"": 342.59756160525507, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 344.2120592958205, ""sample"": 4, ""user"": ""Ulung""}, {""distance"": 346.88916433921963, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 347.51619664986225, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 348.0746281764542, ""sample"": 4, ""user"": ""Bartek""}]","{""Bartek"": 348.0746281764542, ""Kosak"": 276.647746141563, ""Maja"": 287.42189457482976, ""Nick:)"": 343.5381148902937, ""Ulung"": 270.5153282627412}"
euclidean,9,Bartek,2,Nick:),False,82.738512,9,"[{""distance"": 41.25779412735157, ""sample"": 2, ""user"": ""Nick:)""}, {""distance"": 69.94153846891761, ""sample"": 5, ""user"": ""Bartek""}, {""distance"": 76.84755414992397, ""sample"": 3, ""user"": ""Ulung""}, {""distance"": 93.86772749315963, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 96.5009760669949, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 98.42500462372662, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 99.03489603258842, ""sample"": 4, ""user"": ""Ulung""}, {""distance"": 99.32754905272566, ""sample"": 3, ""user"": ""Nick:)""}, {""distance"": 99.35008129303499, ""sample"": 4, ""user"": ""Bartek""}]","{""Bartek"": 84.6458098809763, ""Nick:)"": 82.73851168505794, ""Ulung"": 91.43581826874633}"
euclidean,9,Bartek,3,Nick:),False,90.797512,9,"[{""distance"": 50.400393057708555, ""sample"": 3, ""user"": ""Nick:)""}, {""distance"": 95.4045404859566, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 96.9166392905569, ""sample"": 3, ""user"": ""Ulung""}, {""distance"": 98.52743790146201, ""sample"": 2, ""user"": ""Nick:)""}, {""distance"": 99.01825367245628, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 99.2961777333617, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 103.82008375138027, ""sample"": 1, ""user"": ""Ulung""}, {""distance"": 105.24916487551097, ""sample"": 4, ""user"": ""Ulung""}, {""distance"": 106.74529811038246, ""sample"": 5, ""user"": ""Nick:)""}]","{""Nick:)"": 90.7975120950742, ""Ulung"": 100.34760710085119}"
euclidean,9,Bartek,4,Ulung,False,82.084055,9,"[{""distance"": 72.0909382953031, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 78.95855132021637, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 79.3040790242331, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 79.83392779521876, ""sample"": 4, ""user"": ""Ulung""}, {""distance"": 82.96291764599393, ""sample"": 3, ""user"": ""Ulung""}, {""distance"": 84.88238507635427, ""sample"": 5, ""user"": ""Nick:)""}, {""distance"": 86.2352966839331, ""sample"": 1, ""user"": ""Ulung""}, {""distance"": 91.12281094462449, ""sample"": 5, ""user"": ""Bartek""}, {""distance"": 92.97660034325173, ""sample"": 3, ""user"": ""Nick:)""}]","{""Bartek"": 91.12281094462449, ""Nick:)"": 82.22711875878136, ""Ulung"": 82.08405528734471}"
euclidean,9,Bartek,5,Ulung,False,73.077502,9,"[{""distance"": 51.428411825647636, ""sample"": 3, ""user"": ""Ulung""}, {""distance"": 69.94153846891761, ""sample"": 2, ""user"": ""Bartek""}, {""distance"": 72.21455180524542, ""sample"": 2, ""user"": ""Nick:)""}, {""distance"": 75.93877415453977, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 76.82994504930386, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 77.57852307411419, ""sample"": 1, ""user"": ""Ulung""}, {""distance"": 80.3328047295524, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 82.9702703348622, ""sample"": 4, ""user"": ""Ulung""}, {""distance"": 85.80174806277962, ""sample"": 5, ""user"": ""Nick:)""}]","{""Bartek"": 69.94153846891761, ""Nick:)"": 77.69625476796718, ""Ulung"": 73.07750249104411}"
euclidean,9,Dominik,1,Dominik,True,419.778447,9,"[{""distance"": 389.81241626807366, ""sample"": 1, ""user"": """"}, {""distance"": 397.22923485033505, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 409.01551345172106, ""sample"": 2, ""user"": ""Dominik""}, {""distance"": 419.76067366606753, ""sample"": 4, ""user"": ""Dominik""}, {""distance"": 430.55915246662886, ""sample"": 3, ""user"": ""Dominik""}, {""distance"": 432.4084017567081, ""sample"": 2, ""user"": ""Emilia_A""}, {""distance"": 442.54614547826077, ""sample"": 1, ""user"": ""Grzes""}, {""distance"": 457.6039851287979, ""sample"": 5, ""user"": ""Maja""}, {""distance"": 474.39868197151884, ""sample"": 4, ""user"": ""Olo""}]","{"""": 389.81241626807366, ""Dominik"": 419.7784465281391, ""Emilia_A"": 432.4084017567081, ""Grzes"": 442.54614547826077, ""Maja"": 457.6039851287979, ""Marcin"": 397.22923485033505, ""Olo"": 474.39868197151884}"
euclidean,9,Dominik,2,Maja,False,260.907223,9,"[{""distance"": 176.93111646564856, ""sample"": 3, ""user"": ""Maja""}, {""distance"": 269.9570783630489, ""sample"": 5, ""user"": ""Maja""}, {""distance"": 271.6211465586833, ""sample"": 4, ""user"": ""Olo""}, {""distance"": 280.9771388771389, ""sample"": 3, ""user"": ""Dominik""}, {""distance"": 290.771770453382, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 305.42556856441047, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 322.6456062712532, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 329.3243386051653, ""sample"": 5, ""user"": ""Majkel""}, {""distance"": 335.83347454502905, ""sample"": 2, ""user"": ""Maja""}]","{""Dominik"": 280.9771388771389, ""HETER"": 290.771770453382, ""Maja"": 260.9072231245755, ""Majkel"": 317.3749535847879, ""Marcin"": 322.6456062712532, ""Olo"": 271.6211465586833}"
euclidean,9,Dominik,3,Maja,False,229.201717,9,"[{""distance"": 165.61078842549387, ""sample"": 2, ""user"": ""Maja""}, {""distance"": 199.87385658504152, ""sample"": 5, ""user"": ""Olo""}, {""distance"": 213.24932343956556, ""sample"": 4, ""user"": ""Olo""}, {""distance"": 243.29998745867078, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 253.74257898552995, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 256.2908891046875, ""sample"": 5, ""user"": ""Maja""}, {""distance"": 265.7034731900312, ""sample"": 3, ""user"": ""Maja""}, {""distance"": 280.9771388771389, ""sample"": 2, ""user"": ""Dominik""}, {""distance"": 297.7537811486136, ""sample"": 3, ""user"": ""HETER""}]","{""Dominik"": 280.9771388771389, ""HETER"": 275.74818006707176, ""Maja"": 229.20171690673752, ""Majkel"": 243.29998745867078, ""Olo"": 206.56159001230355}"
euclidean,9,Dominik,4,Dominik,True,387.369003,9,"[{""distance"": 347.6174338722061, ""sample"": 2, ""user"": ""Dominik""}, {""distance"": 373.14977793050224, ""sample"": 3, ""user"": ""Maja""}, {""distance"": 377.17340138418973, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 378.7914509027738, ""sample"": 2, ""user"": ""Olo""}, {""distance"": 392.45417214414294, ""sample"": 5, ""user"": ""Maja""}, {""distance"": 394.7289005946796, ""sample"": 3, ""user"": ""Dominik""}, {""distance"": 419.76067366606753, ""sample"": 1, ""user"": ""Dominik""}, {""distance"": 423.01663110765156, ""sample"": 5, ""user"": ""Lukasz""}, {""distance"": 428.2214495483797, ""sample"": 4, ""user"": ""Olo""}]","{""Dominik"": 387.36900271098443, ""Lukasz"": 423.01663110765156, ""Maja"": 382.80197503732256, ""Marcin"": 377.17340138418973, ""Olo"": 403.50645022557677}"
euclidean,9,Dominik,5,HETER,False,261.364935,9,"[{""distance"": 214.9584699252818, ""sample"": 4, ""user"": ""HETER""}, {""distance"": 260.74722297319437, ""sample"": 1, ""user"": ""Olo""}, {""distance"": 278.7821547617132, ""sample"": 1, ""user"": ""Maja""}, {""distance"": 283.87548619655325, ""sample"": 2, ""user"": ""HETER""}, {""distance"": 285.2608490347176, ""sample"": 5, ""user"": ""HETER""}, {""distance"": 295.407985184895, ""sample"": 1, ""user"": ""Marcin""}, {""distance"": 308.0257064097358, ""sample"": 4, ""user"": ""Majkel""}, {""distance"": 334.84136316138944, ""sample"": 5, ""user"": ""Marcin""}, {""distance"": 344.1614201266944, ""sample"": 3, ""user"": ""Dominik""}]","{""Dominik"": 344.1614201266944, ""HETER"": 261.3649350521842, ""Maja"": 278.7821547617132, ""Majkel"": 308.0257064097358, ""Marcin"": 315.12467417314224, ""Olo"": 260.74722297319437}"
